Handle,Command,Body HTML
limit-control-fixed-200-f-range-3-in-insert-manual-reset,UPDATE,"<p>The L4029E1029 is a high limit control from Resideo (Honeywell Home), fixed 200 °F, 3 in insert, manual reset.</p><p>The limit is the control that is supposed to never operate. It watches the plenum and breaks the burner circuit if temperature climbs past the setting — the case where the blower has failed, a filter has collapsed or a damper is shut and the heat has nowhere to go.</p><p><strong>Manual reset is deliberate.</strong> A limit that resets itself lets the furnace keep cycling on an overheat condition and hides the fault. One that stays open forces somebody to find out why it tripped.</p><p>Insert length has to match the plenum. Too short and the element sits in the sheet metal instead of the airstream; too long and it can reach the heat exchanger.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> L4029E1029/U</li><li><strong>Type:</strong> High limit control, manual reset</li><li><strong>Setting:</strong> Fixed 200 °F</li><li><strong>Insert length:</strong> 3 in</li><li><strong>UPC:</strong> 085267049368</li><li><strong>Category:</strong> Fan & Limit Controllers</li></ul>"
fan-and-limit-controller-11-5-in-insert,UPDATE,"<p>The L4064B2210 is a high limit control from Resideo (Honeywell Home), fixed 200 °F, 11.5 in insert, manual reset.</p><p>The limit is the control that is supposed to never operate. It watches the plenum and breaks the burner circuit if temperature climbs past the setting — the case where the blower has failed, a filter has collapsed or a damper is shut and the heat has nowhere to go.</p><p><strong>Manual reset is deliberate.</strong> A limit that resets itself lets the furnace keep cycling on an overheat condition and hides the fault. One that stays open forces somebody to find out why it tripped.</p><p>Insert length has to match the plenum. Too short and the element sits in the sheet metal instead of the airstream; too long and it can reach the heat exchanger.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> L4064B2210/U</li><li><strong>Type:</strong> High limit control, manual reset</li><li><strong>Setting:</strong> Fixed 200 °F</li><li><strong>Insert length:</strong> 11.5 in</li><li><strong>UPC:</strong> 085267000192</li><li><strong>Category:</strong> Fan & Limit Controllers</li></ul>"
fan-and-limit-controller-5-in-insert,UPDATE,"<p>The L4064B2228 is a fan and limit controller from Resideo (Honeywell Home), 5 in insert.</p><p>One control, two jobs, and they are not the same job. The <strong>fan</strong> side starts the blower once the plenum is warm and stops it once the heat has been delivered, so the house gets warm air instead of cold air followed by wasted heat. The <strong>limit</strong> side is the safety: it breaks the burner circuit if the plenum overheats, which is what happens when the blower fails or the return is blocked.</p><p><strong>Insert length has to match the plenum.</strong> This is the dimension that decides whether the part fits at all, and the one most often got wrong when ordering by model number alone. Measure what comes out.</p><p>Setting the fan-on point too high is the classic complaint of cold air at the start of a cycle; setting the fan-off too high leaves usable heat in the exchanger at the end of it.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> L4064B2228/U</li><li><strong>Type:</strong> Fan and limit controller</li><li><strong>Insert length:</strong> 5 in</li><li><strong>Operating range:</strong> -40 F to +190 F</li><li><strong>Contact rating:</strong> Fan- (AFL): 14 A @ 120 Vac: 7 A @ 240 Vac; Fan- (ALR): 84 A @ 120 Vac: 42 A @ 240 Vac; Limit- (AFL): 8 A @ 120 Vac: 4 A @ 240 Vac; Limit- (ALR) 48 A @ 120 Vac: 24 A @ 240 Vac</li><li><strong>Application:</strong> Forced warm air heating systems</li><li><strong>UPC:</strong> 085267000208</li><li><strong>Category:</strong> Fan & Limit Controllers</li></ul>"
fan-and-limit-controller-8-in-insert,UPDATE,"<p>The L4064B2236 is a high limit control from Resideo (Honeywell Home), fixed 200 °F, 8 in insert, manual reset.</p><p>The limit is the control that is supposed to never operate. It watches the plenum and breaks the burner circuit if temperature climbs past the setting — the case where the blower has failed, a filter has collapsed or a damper is shut and the heat has nowhere to go.</p><p><strong>Manual reset is deliberate.</strong> A limit that resets itself lets the furnace keep cycling on an overheat condition and hides the fault. One that stays open forces somebody to find out why it tripped.</p><p>Insert length has to match the plenum. Too short and the element sits in the sheet metal instead of the airstream; too long and it can reach the heat exchanger.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> L4064B2236/U</li><li><strong>Type:</strong> High limit control, manual reset</li><li><strong>Setting:</strong> Fixed 200 °F</li><li><strong>Insert length:</strong> 8 in</li><li><strong>Category:</strong> Fan & Limit Controllers</li></ul>"
foot-mounted-actuator,UPDATE,"<p>The M847A1072 is a foot mounted actuator from Resideo (Honeywell Home).</p><p>The actuator is what moves the valve. Valve bodies outlast the motors on them by a wide margin, so replacing the actuator and leaving the body in the pipe is the normal repair — no cutting, no re-soldering, no draining beyond the valve.</p><p>Match the actuator to the valve body and to the control signal. A body that takes a floating actuator will not do anything useful with a two-position one.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> M847A1072/U</li><li><strong>Type:</strong> Replacement actuator</li><li><strong>Mounting:</strong> Foot mounted</li><li><strong>UPC:</strong> 085267059138</li><li><strong>Category:</strong> Replacement Actuators</li></ul>"
motor-switch-terminal-24-v-ac-6-va,UPDATE,"<p>The MSTN is a motor switch terminal from Resideo (Honeywell Home), 24 V AC, 6 VA.</p><p>It is the end switch half of a zone valve: the contact that tells the panel the valve has finished opening. A panel that starts the circulator on the call rather than on the end switch runs the pump against a valve that has not moved yet.</p><p>This is a service part. The valve body and the motor stay where they are, so the repair is a terminal change rather than cutting a valve out of the pipe.</p><p>A zone that heats but never lets the boiler fire, or one where the circulator runs before the valve has opened, is usually this contact rather than the valve.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> MSTN/U</li><li><strong>Type:</strong> Motor switch terminal</li><li><strong>Rating:</strong> 24 V AC, 6 VA</li><li><strong>UPC:</strong> 085267260138</li><li><strong>Category:</strong> Replacement Actuators</li></ul>"
automatic-backwash-control-f76s-f74c,UPDATE,"<p>The MV876B1018 is an automatic backwash control from Resideo (Honeywell Home), for F76S and F74C filters.</p><p>A screen filter only works while the screen is clear. Backwashing reverses flow through it and carries the trapped sediment to drain — which somebody is supposed to do by hand, on a schedule, and does not.</p><p>This control does it on a timer instead. The filter keeps its flow capacity, the pressure drop stays where it started, and the maintenance stops depending on memory.</p><p>Goes with: <a href=""/products/3-4-in-water-filter"">F76S1015</a>.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> MV876B1018</li><li><strong>Type:</strong> Automatic backwash control</li><li><strong>Used with:</strong> F76S and F74C filters</li><li><strong>UPC:</strong> 085267819091</li><li><strong>Category:</strong> Water Filters</li></ul>"
small-3-speed-circulation-pump,UPDATE,"<p>The PC3F1558IUF00 is a wet rotor circulator from Resideo (Honeywell Home), 115 V, 3-speed.</p><p>The circulator is what makes a hydronic system a system. Water leaves the boiler, gives up its heat at the emitters and comes back; the pump is the only reason any of that moves. A wet rotor design puts the motor in the water it is pumping, which is what removes the seal that used to be the part that failed.</p><p><strong>Three speeds</strong> let one pump serve loops of different resistance. Set it to the lowest speed that delivers the heat — a pump run faster than the loop needs buys noise and velocity erosion, not comfort.</p><p>Rated to <strong>15 gpm</strong> at up to <strong>19 of head</strong>, cast iron housing with ceramic bearings and shaft.</p><p>Cast iron bodies belong in closed loops. Open or potable systems need the lead-free bronze or stainless version, whatever the flow numbers say.</p><p>Goes with: <a href=""/products/1-in-circulating-pump-check-valve"">PCV100</a>, <a href=""/products/1-1-4-in-circulating-pump-check-valve"">PCV125</a>.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> PC3F1558IUF00/U</li><li><strong>Type:</strong> 3-speed circulator</li><li><strong>Power:</strong> 115V at 60 Hz</li><li><strong>Current draw:</strong> Nominal (minimum speed): 0.3; Nominal (maximum speed): 0.75</li><li><strong>Maximum flow:</strong> 15 gpm</li><li><strong>Maximum head:</strong> 19 ft</li><li><strong>Maximum fluid temperature:</strong> 230 F</li><li><strong>Maximum pressure:</strong> 145 psi</li><li><strong>Materials:</strong> Housing: Cast Iron; Bearings and Shaft: Ceramic</li><li><strong>Face to face:</strong> 6-1/2 in A to B ports End to End</li><li><strong>UPC:</strong> 852677217454</li><li><strong>Category:</strong> Circulators</li></ul>"
medium-3-speed-circulation-pump,UPDATE,"<p>The PC3F2699IUF00 is a wet rotor circulator from Resideo (Honeywell Home), 115 V, 3-speed.</p><p>The circulator is what makes a hydronic system a system. Water leaves the boiler, gives up its heat at the emitters and comes back; the pump is the only reason any of that moves. A wet rotor design puts the motor in the water it is pumping, which is what removes the seal that used to be the part that failed.</p><p><strong>Three speeds</strong> let one pump serve loops of different resistance. Set it to the lowest speed that delivers the heat — a pump run faster than the loop needs buys noise and velocity erosion, not comfort.</p><p>Rated to <strong>25 gpm</strong> at up to <strong>31 of head</strong>, cast iron housing with ceramic bearings and shaft.</p><p>Cast iron bodies belong in closed loops. Open or potable systems need the lead-free bronze or stainless version, whatever the flow numbers say.</p><p>Goes with: <a href=""/products/1-in-circulating-pump-check-valve"">PCV100</a>, <a href=""/products/1-1-4-in-circulating-pump-check-valve"">PCV125</a>.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> PC3F2699IUF00/U</li><li><strong>Type:</strong> 3-speed circulator</li><li><strong>Power:</strong> 115V at 60 Hz</li><li><strong>Current draw:</strong> Nominal (minimum speed): 1.1; Nominal (maximum speed): 1.7</li><li><strong>Maximum flow:</strong> 25 gpm</li><li><strong>Maximum head:</strong> 31 ft</li><li><strong>Maximum fluid temperature:</strong> 230 F</li><li><strong>Maximum pressure:</strong> 145 psi</li><li><strong>Materials:</strong> Housing: Cast Iron; Bearings and Shaft: Ceramic</li><li><strong>Face to face:</strong> 6-1/2 in A to B ports End to End</li><li><strong>UPC:</strong> 085267950459</li><li><strong>Category:</strong> Circulators</li></ul>"
1-in-circulating-pump-check-valve,UPDATE,"<p>The PCV100 is a circulating pump check valve from Resideo (Honeywell Home), 1 in.</p><p>It drops into the pump flange instead of taking a fitting of its own, which is the whole point: no extra joint, no extra length of pipe, and the check ends up exactly where it belongs, at the pump.</p><p>The job is stopping gravity flow. When the circulator is off, hot water in a vertical loop will rise on its own and keep heating a zone nobody called for — the complaint of a room that stays warm all night. The check holds it.</p><p>It also keeps one zone from pushing backwards through another when several circulators share a header.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> PCV100/U</li><li><strong>Type:</strong> Circulating pump check valve</li><li><strong>Size:</strong> 1 in</li><li><strong>Maximum flow:</strong> 34 gpm</li><li><strong>Maximum fluid temperature:</strong> 200 F</li><li><strong>Maximum pressure:</strong> 150 psi</li><li><strong>UPC:</strong> 085267837347</li><li><strong>Category:</strong> Pump Flanges & Accessories</li></ul>"
1-1-4-in-circulating-pump-check-valve,UPDATE,"<p>The PCV125 is a circulating pump check valve from Resideo (Honeywell Home), 1-1/4 in.</p><p>It drops into the pump flange instead of taking a fitting of its own, which is the whole point: no extra joint, no extra length of pipe, and the check ends up exactly where it belongs, at the pump.</p><p>The job is stopping gravity flow. When the circulator is off, hot water in a vertical loop will rise on its own and keep heating a zone nobody called for — the complaint of a room that stays warm all night. The check holds it.</p><p>It also keeps one zone from pushing backwards through another when several circulators share a header.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> PCV125/U</li><li><strong>Type:</strong> Circulating pump check valve</li><li><strong>Size:</strong> 1-1/4 in</li><li><strong>Maximum flow:</strong> 62 gpm</li><li><strong>Maximum fluid temperature:</strong> 200 F</li><li><strong>Maximum pressure:</strong> 150 psi</li><li><strong>Category:</strong> Pump Flanges & Accessories</li></ul>"
wet-rotor-universal-ecm-120v-circulator-lead-free,UPDATE,"<p>The PCVF-ECM2020-LF is a wet rotor circulator from Resideo (Honeywell Home), 115 V, variable speed ECM, lead-free.</p><p>The circulator is what makes a hydronic system a system. Water leaves the boiler, gives up its heat at the emitters and comes back; the pump is the only reason any of that moves. A wet rotor design puts the motor in the water it is pumping, which is what removes the seal that used to be the part that failed.</p><p><strong>Variable speed ECM</strong> is the difference that shows on the bill. A fixed-speed pump runs flat out whether four zones are calling or one; an ECM matches its output to what the system is actually asking for. Circulators run thousands of hours a season, so the difference compounds.</p><p><strong>Lead-free</strong>, so it is legal in potable applications — domestic hot water recirculation, not only closed heating loops. That is the distinction that decides where this part number can go.</p><p>Rated to <strong>20 gpm</strong> at up to <strong>20 ft head of head</strong>, cast iron housing with ceramic bearings and shaft.</p><p>Cast iron bodies belong in closed loops. Open or potable systems need the lead-free bronze or stainless version, whatever the flow numbers say.</p><p>Goes with: <a href=""/products/wet-rotor-universal-ecm-120v-circulator"">PCVF-ECM2020</a>.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> PCVF-ECM2020-LF/U</li><li><strong>Type:</strong> Variable speed ECM circulator</li><li><strong>Power:</strong> 115V at 60 Hz</li><li><strong>Maximum flow:</strong> 20 gpm</li><li><strong>Maximum head:</strong> 20 ft head</li><li><strong>Maximum fluid temperature:</strong> 230 F</li><li><strong>Maximum pressure:</strong> 150 psi</li><li><strong>Materials:</strong> Housing: Stainless Steel; Bearings and Shaft: Ceramic/SS</li><li><strong>Face to face:</strong> 6-1/2 in A to B ports End to End</li><li><strong>Lead free:</strong> Yes</li><li><strong>UPC:</strong> 194159006669</li><li><strong>Category:</strong> Circulators</li></ul>"
wet-rotor-universal-ecm-120v-circulator,UPDATE,"<p>The PCVF-ECM2020 is a wet rotor circulator from Resideo (Honeywell Home), 115 V, variable speed ECM.</p><p>The circulator is what makes a hydronic system a system. Water leaves the boiler, gives up its heat at the emitters and comes back; the pump is the only reason any of that moves. A wet rotor design puts the motor in the water it is pumping, which is what removes the seal that used to be the part that failed.</p><p><strong>Variable speed ECM</strong> is the difference that shows on the bill. A fixed-speed pump runs flat out whether four zones are calling or one; an ECM matches its output to what the system is actually asking for. Circulators run thousands of hours a season, so the difference compounds.</p><p>Rated to <strong>20 gpm</strong> at up to <strong>20 ft head of head</strong>, cast iron housing with ceramic bearings and shaft.</p><p>Cast iron bodies belong in closed loops. Open or potable systems need the lead-free bronze or stainless version, whatever the flow numbers say.</p><p>Goes with: <a href=""/products/wet-rotor-universal-ecm-120v-circulator-lead-free"">PCVF-ECM2020-LF</a>, <a href=""/products/1-in-circulating-pump-check-valve"">PCV100</a>.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> PCVF-ECM2020/U</li><li><strong>Type:</strong> Variable speed ECM circulator</li><li><strong>Power:</strong> 115V at 60 Hz</li><li><strong>Maximum flow:</strong> 20 gpm</li><li><strong>Maximum head:</strong> 20 ft head</li><li><strong>Maximum fluid temperature:</strong> 230 F</li><li><strong>Maximum pressure:</strong> 150 psi</li><li><strong>Materials:</strong> Housing: Cast Iron; Bearings and Shaft: Ceramic</li><li><strong>Face to face:</strong> 6-1/2 in A to B ports End to End</li><li><strong>UPC:</strong> 194159006669</li><li><strong>Category:</strong> Circulators</li></ul>"
econoswitch-for-lights-and-motors-with-solar-timetable-white,UPDATE,"<p>The PLS750C1000 is the EconoSwitch from Resideo (Honeywell Home), a programmable switch for lights and motors with a solar timetable, white.</p><p>A timer that runs on clock time is wrong most of the year. Sunset moves by hours between June and December, so a light set to come on at six is either late in winter or pointless in summer.</p><p><strong>The solar timetable fixes that.</strong> Give it the location and it tracks sunrise and sunset by date, so ""on at dusk"" stays on at dusk all year with nobody adjusting anything.</p><p>Rated for motors as well as lights, so it covers exhaust fans and pumps rather than only lighting.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> PLS750C1000/U</li><li><strong>Type:</strong> Programmable switch with solar timetable</li><li><strong>Load:</strong> Lights and motors</li><li><strong>Color:</strong> White</li><li><strong>UPC:</strong> 085267838764</li><li><strong>Category:</strong> Programmable Switches</li></ul>"
electronic-oil-primary-with-15-seconds-lock-out,UPDATE,"<p>The R7284B1024 is an electronic oil primary from Resideo (Honeywell Home), 15 seconds safety timing.</p><p>The primary control runs the burner sequence and decides when to stop. It calls for ignition, opens the oil, watches the cad cell, and if no flame appears within the safety timing it shuts down and locks out. That timing is the whole safety case: it bounds how much oil can reach a cold chamber before the control gives up.</p><p>Safety timing here is <strong>15 seconds</strong>. Match it to what the appliance was designed around — the timing is not a preference, it is part of the burner’s listing.</p><p>The electronic primary adds diagnostics the relay version cannot give: it remembers why it locked out, and it can pump the oil line down before it stops rather than leaving the nozzle to drip into a hot chamber.</p><p>A primary that keeps locking out is usually not the primary. Change the cad cell first, then check that it is aimed at the flame.</p><p>Goes with: <a href=""/products/cadmium-sulfide-flame-detector-with-60-in-leads-type-r-bracket-and-higher-sensitivity-cad-cell"">C554A1463</a>, <a href=""/products/replacement-cell-assembly-400-1000-ohm-sensitivity"">130367</a>.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> R7284B1024/U</li><li><strong>Type:</strong> Electronic oil primary</li><li><strong>Safety timing:</strong> 15 seconds</li><li><strong>Ignition:</strong> Interrupted</li><li><strong>Contact rating:</strong> 7.4 A @ 120 Vac; 3.7 a @ 240 Vac</li><li><strong>Operating range:</strong> -40 F to +147 F</li><li><strong>Mounting:</strong> Junction box on main burner</li><li><strong>Dimensions:</strong> 4 5/32 in long x 4 11/32 in wide x 2 1/2 in high</li><li><strong>UPC:</strong> 085267336550</li><li><strong>Category:</strong> Oil Burner Controls</li></ul>"
multisystem-electronic-oil-primary,UPDATE,"<p>The R7284U1004 is an electronic oil primary from Resideo (Honeywell Home), Settable 15, 30 or 45 seconds safety timing, multisystem.</p><p>The primary control runs the burner sequence and decides when to stop. It calls for ignition, opens the oil, watches the cad cell, and if no flame appears within the safety timing it shuts down and locks out. That timing is the whole safety case: it bounds how much oil can reach a cold chamber before the control gives up.</p><p>Safety timing here is <strong>Settable 15, 30 or 45 seconds</strong>. Match it to what the appliance was designed around — the timing is not a preference, it is part of the burner’s listing.</p><p>The electronic primary adds diagnostics the relay version cannot give: it remembers why it locked out, and it can pump the oil line down before it stops rather than leaving the nozzle to drip into a hot chamber.</p><p>A primary that keeps locking out is usually not the primary. Change the cad cell first, then check that it is aimed at the flame.</p><p>Goes with: <a href=""/products/cadmium-sulfide-flame-detector-with-60-in-leads-type-r-bracket-and-higher-sensitivity-cad-cell"">C554A1463</a>, <a href=""/products/replacement-cell-assembly-400-1000-ohm-sensitivity"">130367</a>.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> R7284U1004/U</li><li><strong>Type:</strong> Electronic oil primary</li><li><strong>Safety timing:</strong> Settable 15, 30 or 45 seconds</li><li><strong>Ignition:</strong> Interrupted and Intermittent</li><li><strong>Contact rating:</strong> 10A @ 120 Vac</li><li><strong>Operating range:</strong> -40 F to +147 F</li><li><strong>Mounting:</strong> Junction box on main burner</li><li><strong>Dimensions:</strong> 4 5/32 in long x 4 11/32 in wide x 2 1/2 in high</li><li><strong>Shipping weight:</strong> 0.75 lb</li><li><strong>Category:</strong> Oil Burner Controls</li></ul>"
protectorelay-oil-burner-control-with-45-second-safety-timing,UPDATE,"<p>The R8184G4009 is an oil burner primary control from Resideo (Honeywell Home), 45 seconds safety timing.</p><p>The primary control runs the burner sequence and decides when to stop. It calls for ignition, opens the oil, watches the cad cell, and if no flame appears within the safety timing it shuts down and locks out. That timing is the whole safety case: it bounds how much oil can reach a cold chamber before the control gives up.</p><p>Safety timing here is <strong>45 seconds</strong>. Match it to what the appliance was designed around — the timing is not a preference, it is part of the burner’s listing.</p><p>Protectorelay is the electromechanical family. It has outlived several generations of electronics on oil burners because there is very little in it to drift, and a technician who has never seen this exact model still knows how it behaves.</p><p>A primary that keeps locking out is usually not the primary. Change the cad cell first, then check that it is aimed at the flame.</p><p>Goes with: <a href=""/products/cadmium-sulfide-flame-detector-with-60-in-leads-type-r-bracket-and-higher-sensitivity-cad-cell"">C554A1463</a>, <a href=""/products/replacement-cell-assembly-400-1000-ohm-sensitivity"">130367</a>.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> R8184G4009/U</li><li><strong>Type:</strong> Oil burner primary control</li><li><strong>Safety timing:</strong> 45 seconds</li><li><strong>Ignition:</strong> Intermittent</li><li><strong>Contact rating:</strong> 7.4 A @ 120 Vac; 3.7 a @ 240 Vac</li><li><strong>Operating range:</strong> -40 F to +130 F</li><li><strong>Mounting:</strong> For mounting on a standard 4 in. X 4 in. junction box or direct mounting on burner housing.</li><li><strong>Dimensions:</strong> 4 3/8 in high x 4 1/8 in wide x 2 1/2 in deep</li><li><strong>Category:</strong> Oil Burner Controls</li></ul>"
protectorelay-oil-burner-control-with-15-seconds-lock-out-timing,UPDATE,"<p>The R8184G4066 is an oil burner primary control from Resideo (Honeywell Home), 15 seconds safety timing.</p><p>The primary control runs the burner sequence and decides when to stop. It calls for ignition, opens the oil, watches the cad cell, and if no flame appears within the safety timing it shuts down and locks out. That timing is the whole safety case: it bounds how much oil can reach a cold chamber before the control gives up.</p><p>Safety timing here is <strong>15 seconds</strong>. Match it to what the appliance was designed around — the timing is not a preference, it is part of the burner’s listing.</p><p>Protectorelay is the electromechanical family. It has outlived several generations of electronics on oil burners because there is very little in it to drift, and a technician who has never seen this exact model still knows how it behaves.</p><p>A primary that keeps locking out is usually not the primary. Change the cad cell first, then check that it is aimed at the flame.</p><p>Goes with: <a href=""/products/cadmium-sulfide-flame-detector-with-60-in-leads-type-r-bracket-and-higher-sensitivity-cad-cell"">C554A1463</a>, <a href=""/products/replacement-cell-assembly-400-1000-ohm-sensitivity"">130367</a>.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> R8184G4066/U</li><li><strong>Type:</strong> Oil burner primary control</li><li><strong>Safety timing:</strong> 15 seconds</li><li><strong>Ignition:</strong> Intermittent</li><li><strong>Contact rating:</strong> 7.4 A @ 120 Vac; 3.7 a @ 240 Vac</li><li><strong>Operating range:</strong> -40 F to +130 F</li><li><strong>Mounting:</strong> For mounting on a standard 4 in. X 4 in. junction box or direct mounting on burner housing.</li><li><strong>Dimensions:</strong> 4 3/8 in high x 4 1/8 in wide x 2 1/2 in deep</li><li><strong>Category:</strong> Oil Burner Controls</li></ul>"
single-use-water-leak-alarm-10-ct,UPDATE,"<p>The RWD11 is a single use water leak alarm from Resideo (Honeywell Home), 10 pack.</p><p>The cheapest leak detection there is: a self-contained alarm you put where water should never be. Under the washing machine, behind the water heater, in the pan under an attic air handler. It sounds when it gets wet.</p><p>Single use is the honest trade. There is nothing to maintain, nothing to pair, no battery to check in three years — and at ten to a pack you cover every spot in a house instead of arguing about which one matters most.</p><p>It does not stop the water. For that the supply needs a shutoff valve; this tells somebody who is home.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> RWD11/C</li><li><strong>Type:</strong> Single use water leak alarm</li><li><strong>Pack:</strong> 10 count</li><li><strong>UPC:</strong> 085267508940</li><li><strong>Category:</strong> Sensors</li></ul>"
s483b1002-beige-winter-watchman,UPDATE,"<p>The S483B1002 is the Winter Watchman from Resideo (Honeywell Home), beige.</p><p>It is a low-temperature alarm for a building nobody is in. It watches room temperature and signals when the heat has failed — the vacation house, the rental between tenants, the workshop over a long weekend.</p><p>The value is the freeze that does not happen. A burst supply line in an empty building runs until somebody arrives, and the cost is the rebuild, not the water.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> S483B1002/U</li><li><strong>Type:</strong> Low temperature alarm</li><li><strong>Color:</strong> Beige</li><li><strong>UPC:</strong> 085267083904</li><li><strong>Category:</strong> Thermostat Accessories</li></ul>"
sail-switch-with-5-in-wide-sail-bulk,UPDATE,"<p>The S688A1007 is an airflow sail switch from Resideo (Honeywell Home), with a 5 in wide sail, bulk pack.</p><p>A sail switch proves that air is actually moving before it lets something else turn on. The sail sits in the airstream; when the blower runs, the air pushes it and the switch makes. No airflow, no contact.</p><p>On an air cleaner that is the point: the high-voltage cell energizes only while the blower runs. Same job on a humidifier or an UV lamp — proving the fan rather than trusting it was commanded.</p><p>This is the <strong>bulk</strong> pack of the same switch, for shops that go through them.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> S688A1007/B</li><li><strong>Type:</strong> Airflow (sail) switch, bulk</li><li><strong>Sail width:</strong> 5 in</li><li><strong>UPC:</strong> 085267084161</li><li><strong>Category:</strong> Controls, Switches & Sensors</li></ul>"
replacement-electronic-fan-timer,UPDATE,"<p>The ST9103A1002 is a replacement electronic fan timer from Resideo (Honeywell Home).</p><p>The fan timer decides when the blower starts after the burner lights and how long it runs after the burner stops. Start too early and the first air out of the registers is cold; stop too early and the heat exchanger keeps its heat instead of the house getting it.</p><p>On a furnace that dumps cold air at the start of every cycle, or one where the blower keeps running long after the call, this board is what is doing it.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> ST9103A1002/U</li><li><strong>Type:</strong> Electronic fan timer</li><li><strong>UPC:</strong> 085267087377</li><li><strong>Category:</strong> Fan & Limit Controllers</li></ul>"
commercialpro-7000-programmable-thermostat,UPDATE,"<p>The TB7220U1012 is a CommercialPRO 7000 programmable thermostat from Resideo (Honeywell Home).</p><p>A programmable thermostat pays for itself on the hours nobody is home. Setting back eight degrees for the working day and again overnight is the single largest saving available on an existing system, and it only happens reliably when the schedule does it instead of a person.</p><p>The failure mode of a programmable stat is being left on permanent hold. If the schedule is going to be overridden within a week, a non-programmable stat does the same job with fewer buttons — and that is an honest recommendation, not a smaller sale.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> TB7220U1012/U</li><li><strong>Type:</strong> CommercialPRO 7000 programmable thermostat</li><li><strong>Stages:</strong> Up to 3 Heat/2 Cool Heat Pump; Up to 2 Heat/2 Cool Conventional</li><li><strong>Application:</strong> Packaged RTU; Conventional systems; Heat Pump Systems; 24 Vac heating and cooling systems</li><li><strong>Category:</strong> Thermostats</li></ul>"
1-4-in-npt-connection-tridicator-with-1-21-32-in,UPDATE,"<p>The TD-090 is a tridicator from Resideo (Honeywell Home), 1/4 in. NPT connection, 3 1/8 in dial.</p><p>A tridicator puts temperature, pressure and the relief set point on one dial, which is the whole diagnostic of a boiler in a single glance. Pressure tells you whether the expansion tank is doing its job, temperature tells you whether the boiler is making what the control asked for, and the marked relief point tells you how much room is left before something opens.</p><p>Pressure climbing as the boiler heats and falling as it cools is an expansion tank that is waterlogged or wrongly precharged. That reading is the cheapest diagnosis in hydronics and it needs a gauge that works.</p><p>Reads 60 °F to 320 °F and up to 75 psi.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> TD-090/U</li><li><strong>Type:</strong> Tridicator (temperature and pressure gauge)</li><li><strong>Connection:</strong> 1/4 in. NPT</li><li><strong>Dial size:</strong> 3 1/8 in</li><li><strong>Stem length:</strong> 1 21/32 in</li><li><strong>Temperature range:</strong> 60 °F to 320 °F</li><li><strong>Maximum pressure:</strong> 75 psi</li><li><strong>UPC:</strong> 380015252973</li><li><strong>Category:</strong> Temperature & Pressure Gauges</li></ul>"
