variant_id,product_id,sku,titulo,peso_antigo_lb,peso_novo_lb
44351109005415,7715642867815,COPF-DWV-200-TCAP-C,"Mueller Streamline W 07639 2"" Copper Fittings - DWV - Test Cap C",0.05,0.017
44351109103719,7715642966119,COPF-DWV-200.150-CPL-C,"Mueller Streamline W 07073 2"" x 1-1/2"" Copper Fittings - DWV - Coupling C x C",0.17,0.174
44351109234791,7715643097191,COPF-DWV-200.150-FTR-C,"Mueller Streamline 2"" x 1-1/2"" Copper Fittings - DWV - Fitting Reducer Ftg x C",0.17,0.175
44351110611047,7715643687015,COPF-DWV-300-TCAP-C,"Mueller Streamline W 07640 3"" Copper Fittings - DWV - Test Cap C",0.07,0.067
44351119163495,7715647193191,CPPF-050-CPLG,"Mueller Streamline PF 10145 1/2"" Copper Press Fittings - Coupling P x P",0.07,0.074
44351120539751,7715647258727,CPPF-050-CPLG/LS,"Mueller Streamline PF 01903 1/2"" Copper Press Fittings - Repair Coupling - No Stop P x P",0.07,0.074
44351120801895,7715647488103,CPPF-050-ST45,"Mueller Streamline PF 03326 1/2"" Copper Press Fittings - 45 Degree Street Elbow Ftg x P",0.08,0.084
44351120834663,7715647520871,CPPF-050-ST90,"Mueller Streamline PF 02822 1/2"" Copper Press Fittings - 90 Degree Street Elbow Ftg x P",0.11,0.114
44351121424487,7715648077927,CPPF-075-ST45,"Mueller Streamline PF 03334 3/4"" Copper Press Fittings - 45 Degree Street Elbow Ftg x P",0.13,0.134
44351121457255,7715648110695,CPPF-075-ST90,"Mueller Streamline PF 01654 3/4"" Copper Press Fittings - 90 Degree Street Elbow Ftg x P",0.16,0.164
44351121653863,7715648307303,CPPF-075.050-FTR,"Mueller Streamline PF 01326 3/4"" x 1/2"" Copper Press Fittings - Fitting Reducer Ftg x P",0.08,0.084
44351121981543,7715648602215,CPPF-100-CAP,"Mueller Streamline PF 07011 1"" Copper Press Fittings - Cap P",0.11,0.106
44351122997351,7715649126503,CPPF-100.050-FTR,"Mueller Streamline PF 01339 1"" x 1/2"" Copper Press Fittings - Fitting Reducer Ftg x P",0.12,0.116
44351128076391,7715649716327,CPPF-125-CPLG,"Mueller Streamline PF 10148 1-1/4"" Copper Press Fittings - Coupling P x P",0.23,0.225
44351128109159,7715649749095,CPPF-125-CPLG/LS,"Mueller Streamline PF 01907 1-1/4"" Copper Press Fittings - Repair Coupling - No Stop P x P",0.23,0.225
44351192399975,7715670065255,NDSP-107BC,"NDS National 6"" Round Standard Series - Black Box / Green Cover, ICV",4.5,0.0
44351192563815,7715670229095,NDSP-113-6,"NDS National 113-6 14"" x 19"" Standard Series - 6"" Extension",4.5,0.001
44351192694887,7715670360167,NDSP-117-6,"NDS National 117-6 13"" x 20"" x 6"" Standard Series Extension Box - Black Box",4.5,0.001
44351192727655,7715670392935,NDSP-117BC,"NDS National 117BC 13"" x 20"" Standard Series - Black Box / Green Cover, ICV",0.05,0.002
44351195775079,7715670622311,NEWP-1-743,"Newport Brass 1-743 - Rough-In, 3-Way Diverter 1/2"" Female Threaded",0.9,5.0
44351195971687,7715670818919,PVCF-125.050-BSH-P,"Nibco L977810 1-1/4"" x 1/2"" PVC SCH40 Bushing - Spigot x Socket",0.1,0.104
44351199838311,7715671933031,HGRI-010-0037-EG,"nVent Caddy 0100037EG Hex Nut, Steel, EG, 3/8"" Rod",0.05,0.018
44351199871079,7715671965799,HGRI-010-0050-EG,"nVent Caddy 0100050EG Hex Nut, Steel, EG, 1/2"" Rod",0.05,0.036
44351199903847,7715671998567,HGRI-010-0062-EG,"nVent Caddy 0100062EG Hex Nut, Steel, EG, 5/8"" Rod",0.07,0.072
44351200067687,7715672162407,HGRI-011-0037-EG,"nVent Caddy 0110037EG Flat Washer, Steel, EG, 3/8"" 0.438"" (11.1 mm) Hole",0.05,0.015
44351200100455,7715672195175,HGRI-011-0050-EG,"nVent Caddy 0110050EG Flat Washer, Steel, EG, 1/2"" 0.563"" (14.3 mm) Hole",0.05,0.04
44351200231527,7715672326247,HGRI-012-0037-EG,"nVent Caddy 0120037EG Fender Washer, 3/8"" 0.438"" (11.1 mm) Hole, 1.5"" (38.1 mm) dia",0.05,0.031
44351202984039,7715672391783,HGRI-025-0037-EG,"nVent Caddy 0250037EG EM-HEX Rod Coupler, 3/8"" Rod",0.09,0.086
44351203016807,7715672424551,HGRI-025-0050-EG,"nVent Caddy 0250050EG EM-HEX Rod Coupler, 1/2"" Rod",0.12,0.115
44351203115111,7715672522855,HGRI-042-2515-EG,"nVent Caddy 0422515EG 42 Hex Head Lag Screw, 1/4"" Screw, 1 1/2"" (38.1 mm) Screw",0.05,0.02
44351203836007,7715672752231,HGRI-101-0050-CP,"nVent Caddy 1010050CP 101 Loop Hanger for Copper Tube, 1/2"" Pipe, 5/8"" (15.9 mm) OD, 3/8"" Rod",0.1,0.105
44351203868775,7715672784999,HGRI-101-0075-CP,"nVent Caddy 1010075CP 101 Loop Hanger for Copper Tube, 3/4"" Pipe, 7/8"" (22.2 mm) OD, 3/8"" Rod",0.1,0.105
44351204032615,7715672948839,HGRI-101-0250-CP,"nVent Caddy 1010250CP 101 Loop Hanger for Copper Tube, 2 1/2"" Pipe, 2 5/8"" (66.7 mm) OD, 3/8"" Rod",0.14,0.144
44351204589671,7715673440359,HGRI-115-0500-EG,"nVent Caddy 1150500EG 115 Standard Duty Loop Hanger, 5"" Pipe, 125 DN, 5.563"" (140 mm) OD, 1/2"" Rod",0.05,0.025
44351205638247,7715674161255,HGRI-401-0100-EG,"nVent Caddy 4010100EG 401 Clevis Hanger, EG, PG, 1"" Pipe, 25 DN, 1.315"" (34 mm) OD, 3/8"" (M10) Rod",0.2,0.196
44351206588519,7715674685543,HGRI-402-0200-CP,"nVent Caddy 4020200CP 402 Clevis Hanger for Copper Tube, Light Duty, 2"" Pipe, 2.125"" (54 mm) OD, 3/8"" Rod",0.19,0.186
44351208292455,7715675275367,HGRI-455-0050-PL,"nVent Caddy 4550050PL 455 Malleable Split Ring Hanger, Plain, 1/2"" Pipe, 0.84"" (21.3 mm) OD, 3/8"" Rod",0.1,0.105
44351209963623,7715675406439,HGRI-456-0100-CP,"nVent Caddy 4560100CP 456 Malleable Split Ring Hanger for Copper Tube, 1"" Copper Tube, 1 1/8"" (28.6 mm) OD, 3/8"" Rod",0.13,0.126
44351211962471,7715676651623,HGRI-CCC-0025,"nVent CADDY CCC0025 Cushion Clamp Insulated Strut Clamp for Pipe/Tube, 1/4"" (6.3 mm) OD",0.12,0.116
44351212224615,7715676815463,HGRI-CCC-0062,"nVent CADDY CCC0062 Cushion Clamp Insulated Strut Clamp for Pipe/Tube, 5/8"" (15.8 mm) OD, 1/2"" Copper Tube, 3/8"" Pipe, 10 DN",0.14,0.135
44351213600871,7715677962343,HGRI-F140000-EG,"nVent Caddy F140000EG Square Channel Washer, Steel, EG, 3/8"" Rod, 0.438"" (11.1 mm) Hole",0.15,0.155
44351213666407,7715678027879,HGRI-F150000-EG,"nVent Caddy F150000EG Square Channel Washer, Steel, EG, 1/2"" Rod, 0.563"" (14.3 mm) Hole",0.14,0.145
44351215304807,7715678453863,HGRI-NUT-0037-EG,"nVent Caddy NUT0037EG Strut Nut without Spring, Steel, EG, 3/8"" Rod, 0.375"" (9.5 mm)",0.09,0.086
44351215337575,7715678486631,HGRI-NUT-0050-EG,"nVent Caddy NUT0050EG Strut Nut without Spring, Steel, EG, 1/2"" Rod, 0.5"" (12.7 mm)",0.1,0.106
44351215370343,7715678519399,HGRI-NUT-0062-EG,"nVent Caddy NUT0062EG Strut Nut without Spring, Steel, EG, 5/8"" Rod, 0.5"" (12.7 mm)",0.14,0.137
44351215665255,7715678781543,HGRI-RIGD-0125-EG,"nVent Caddy RIGD0125EG RIGD Single Piece Strut Clamp for Pipe/Rigid Conduit, Steel, EG, 1 1/4"" Pipe, 1.66"" (42.2 mm) OD",0.19,0.194
44351215992935,7715679076455,HGRI-SPRA-0037-EG,"nVent Caddy SPRA0037EG Strut Nut with Spring, Channel Type A, Steel, EG, 3/8"" Rod, 9.5 mm",0.1,0.095
44351216025703,7715679109223,HGRI-SPRA-0050-EG,"nVent Caddy SPRA0050EG Strut Nut with Spring, Channel Type A, Steel, EG, 1/2"" Rod, 12.7 mm",0.12,0.115
44351219433575,7715681894503,OATE-31257,Oatey® 31257 Brush Top Dauber 1-1/2 in. Length,0.08,0.083
44351219499111,7715681960039,OATE-31300,"Oatey® 31300 1/2 in. Adjustable Plastic Dauber with 1/2 in. Ball, 100 pack",0.05,0.03
44351219531879,7715681992807,OATE-31301,"Oatey® 31301 1 in. Adjustable Plastic Dauber with 1 in. Ball, 100 pack",0.05,0.03
44351219892327,7715682353255,OATE-33932,Oatey® 33932 1-1/2 in. x 9 in. 18-Gauge FHA Plate (Barcoded),0.05,0.018
44351238701159,7715692609639,PASC-111,"Pasco 1/4"" x 3-1/2"" Closet Bolt Brass",0.05,0.044
44351238766695,7715692675175,PASC-1141,"Pasco 1141 3/4"" x 1/2"" Brass Bushing",0.05,0.04
44351239323751,7715693199463,PASC-121,"Pasco 1/4"" x 3-1/2"" Brass Closet Screw",0.05,0.037
44351239684199,7715693527143,PASC-1224,"Pasco 1224 1-1/2"" Tube Sure Grip Flange",0.05,0.023
44351240274023,7715693658215,PASC-1226,"Pasco 1226 1/2"" IPS Sure Grip Flange",0.05,0.022
44351240372327,7715693723751,PASC-1227,"Pasco 1227 3/4"" IPS Sure Grip Flange",0.05,0.022
44351240405095,7715693756519,PASC-1228,"Pasco 1228 1-1/2"" IPS Sure Grip Flange",0.05,0.024
44351240470631,7715693822055,PASC-1229,"Pasco 1229 2 IPS Sure Grip Flange 2""",0.05,0.03
44351240536167,7715693887591,PASC-1230,"Pasco 1230 1/2"" CWT Sure Grip Flange",0.05,0.02
44351240601703,7715693953127,PASC-1231,"Pasco 1231 3/4"" CWT Sure Grip Flange",0.05,0.02
44351240667239,7715694018663,PASC-1232,"Pasco 1232 1-1/4"" IPS or 1-1/2"" CWT Sure Grip Flang",0.05,0.02
44351240765543,7715694084199,PASC-1233,"Pasco 1233 1"" IPS Sure Grip Flange",0.05,0.02
44351241650279,7715694444647,PASC-1237,"Pasco 1237 1-1/2"" Tubular Box Flange",0.12,0.116
44351241715815,7715694510183,PASC-1238,"Pasco 1238 1-1/2"" IPS Large Sure Grip Flange",0.05,0.04
44351241846887,7715694608487,PASC-1239,"Pasco 1239 2"" IPS x 3-1/2"" Low Flange",0.05,0.04
44351241977959,7715694739559,PASC-1241,"Pasco 1241 1"" CWT Sure Grip Flange",0.05,0.027
44351242109031,7715694870631,PASC-1275,"Pasco 1275 1-3/4"" Stainless Steel Faucet Hole Cover",0.05,0.053
44351242174567,7715694936167,PASC-132,"Pasco 1/4"" NP Brass Closet Bolt Nut",0.05,0.011
44351242272871,7715695001703,PASC-1322,"Pasco 1322 1/2"" x 7/16"" Brass Slip Joint Nut",0.05,0.032
44351242371175,7715695132775,PASC-1330-C,"Pasco 1330-C 1-1/4"" DC Slip Joint Nut Chrome",0.05,0.04
44351242731623,7715695460455,PASC-1338-C,"Pasco 1338-C 1-1/2"" Brass Slip Joint Nut Chrome Plate",0.1,0.098
44351243518055,7715696148583,PASC-137,"Pasco 1/4"" Plated Closet Screw Nut",0.05,0.007
44351243583591,7715696279655,PASC-138,Pasco Round Steel Closet Washer,0.05,0.006
44351245058151,7715697426535,PASC-1503,"Pasco 1503 1-1/2"" #12 Phllips Brass Wood Screw",0.05,0.014
44351245451367,7715697786983,PASC-1640,"Pasco 1640 1/4"" x 3/4"" RH Stove Bolt",0.05,0.02
44351246270567,7715698081895,PASC-1727,"Pasco 1727 2"" 30# Pressure Gauge",0.05,0.01
44351252693095,7715702308967,PASC-2089,"Pasco 2089 1-1/4"" Rubber Spud Washer",0.05,0.034
44351252988007,7715702472807,PASC-2096,Pasco 2096 Tank-to-Bowl and Urinal Sponge Gasket,0.05,0.04
44351253151847,7715702636647,PASC-2105,Pasco Dual Thrd Aerator 1/Bag,0.05,0.046
44351253774439,7715703128167,PASC-2143,"Pasco 2143 3/4"" MHT x 1/2"" MIP Hose Adapter",0.14,0.135
44351254036583,7715703357543,PASC-2147,"Pasco 2147 3/4""FHT x 1/2"" FIP Hose Adapter",0.05,0.02
44351254233191,7715703554151,PASC-2150,"Pasco 2150 3/4""FHT 3/4""MIP 1/2""FPT Hose Adapter",0.13,0.126
44351254364263,7715703685223,PASC-2152,"Pasco 2152 3/4"" FHT Hose Cap",0.05,0.044
44351254429799,7715703750759,PASC-2153,"Pasco 2153 3/4"" Swivel - FHT x FHT Hose Adapter",0.08,0.082
44351254560871,7715703881831,PASC-2156,"Pasco 2156 3/4"" Wye - FHT Hose Adapter",0.24,0.245
44351254823015,7715704111207,PASC-2204,"Pasco 2204 1-1/2"" Rubber Slip Joint Washer 1-1/2""",0.05,0.007
44351254954087,7715704242279,PASC-2208,"Pasco 2208 1-1/2"" x 1-1/4"" Rubber Slip Joint Washer",0.05,0.012
44351255019623,7715704307815,PASC-2209,"Pasco 2209 1-1/4"" Slip Joint Washer 1-1/4""",0.05,0.007
44351255117927,7715704406119,PASC-2214,"Pasco 2214 1-1/2"" Poly Slip Joint Washer 1-1/2""",0.05,0.004
44351255216231,7715704471655,PASC-2218,"Pasco 2218 1-1/2"" x 1-1/4"" Poly Slip Joint Washer",0.05,0.008
44351255281767,7715704537191,PASC-2219,"Pasco 2219 1-1/4"" Poly Slip Joint Washer 1-1/4""",0.05,0.003
44351255347303,7715704602727,PASC-2222,"Pasco 1-1/2"" Flanged Poly Washer 1-1/2""",0.05,0.004
44351255543911,7715704799335,PASC-2224,"Pasco 2224 3/4"" Garden Hose Washer 3/4""",0.05,0.004
44351255642215,7715704864871,PASC-2244,Pasco 2244 Hose Filter Washer,0.05,0.005
44351255806055,7715705028711,PASC-237,"Pasco 5/16"" x 3"" Brass Tank/Bowl Set",0.2,0.196
44351257313383,7715706110055,PASC-2811,"Pasco 2811 1/2"" IPS Econo Floor & Ceiling Plate 1/2",0.05,0.03
44351258067047,7715706241127,PASC-2812,"Pasco 2812 3/4"" IPS Econo Floor & Ceiling Plate 3/4",0.05,0.038
44351258165351,7715706306663,PASC-2813,"Pasco 2813 1"" IPS Econo Floor & Ceiling Plate 1""",0.06,0.058
44351258296423,7715706437735,PASC-2815,"Pasco 2815 1-1/2"" IPS Econo Floor & Ceiling Plate",0.05,0.054
44351258361959,7715706503271,PASC-2816,"Pasco 2816 2"" IPS Econo Floor & Ceiling Plate",0.08,0.078
44351258427495,7715706568807,PASC-2821,"Pasco 2821 1/2"" CWT Econo Floor & Ceiling Plate",0.05,0.044
44351258525799,7715706667111,PASC-2822,"Pasco 2822 3/4"" CWT Econo Floor & Ceiling Plate 3/4",0.05,0.043
44351258624103,7715706732647,PASC-2823,"Pasco 2823 1"" CWT Econo Floor & Ceiling Plate 1""",0.05,0.04
44351259246695,7715706896487,PASC-2856,"Pasco 2856 1/2""IPS Chrome Split-One Floor & Ceiling",0.05,0.02
44351259312231,7715706962023,PASC-2857,"Pasco 2857 3/4""IPS Chrome Split-One Floor & Ceiling",0.05,0.02
44351259377767,7715707027559,PASC-2858,"Pasco 2858 1"" IPS Chrome Split-One Floor & Ceiling",0.05,0.02
44351259476071,7715707125863,PASC-2859,"Pasco 2859 1-1/4""IPS Chrome Split-One Floor & Ceili",0.05,0.02
44351259574375,7715707191399,PASC-2860,"Pasco 2860 1-1/2""IPS Chrome Split-One Floor & Ceili",0.05,0.03
44351259639911,7715707256935,PASC-2860-W,"Pasco 2860-W 1-1/2"" IPS White Floor & Ceiling Plate",0.05,0.03
44351259705447,7715707322471,PASC-2861,"Pasco 2861 2"" IPS Chrome Split-One Floor & Ceiling",0.05,0.03
44351259770983,7715707355239,PASC-2861-W,"Pasco 2861-W 2"" IPS White Floor & Ceiling Plate",0.05,0.03
44351259869287,7715707486311,PASC-2863,"Pasco 2863 3"" IPS Chrome Split-One Floor & Ceiling",0.05,0.048
44351259967591,7715707584615,PASC-2866,"Pasco 2866 6"" IPS Chrome Split-One Floor & Ceiling",0.05,0.02
44351260065895,7715707650151,PASC-2873,"Pasco 2873 1/2""CWT Chrome Split-One Floor & Ceiling",0.05,0.016
44351260590183,7715707715687,PASC-2873-W,"Pasco 2873-W 1/2"" CWT White Floor & Ceiling Plate",0.05,0.01
44351260688487,7715707781223,PASC-2874,"Pasco 2874 3/4""CWT Chrome Split-One Floor & Ceiling",0.05,0.02
44351267635303,7715711647847,PASC-4292,"Pasco 4292 6"" Tiny Tim Hacksaw Blade",0.05,0.01
44351269044327,7715712532583,PASC-4432,Pasco 4432 Flint 5-Pack is 5 Each Packed by 5,0.05,0.01
44351271075943,7715713876071,PASC-4649,"Pasco 4649 2"" Chip and Oil Brush",0.06,0.063
44351271207015,7715714007143,PASC-46512,Pasco 46512 #2 Acid Brush,0.05,0.01
44351271862375,7715714629735,PASC-4803,"Pasco 4803 1-1/2"" Econo Test Plug",0.05,0.01
44351271927911,7715714695271,PASC-4804,"Pasco 4804 2"" Econo Test Plug",0.05,0.01
44351272026215,7715714793575,PASC-4806,"Pasco 4806 3"" Econo Test Plug",0.05,0.01
44351272124519,7715714891879,PASC-4808,"Pasco 4808 4"" Econo Test Plug",0.05,0.01
44351275434087,7715716759655,PASC-60012,"Pasco 60012 1/2"" - 1-1/4"" Hose Clamp, Stainless Stee",0.05,0.042
44351275532391,7715716857959,PASC-60024,"Pasco 60024 1"" - 2"" Hose Clamp, Stainless Steel",0.05,0.047
44351275565159,7715716890727,PASC-60028,"Pasco 60028 1-5/16"" - 2-1/4"" Hose Clamp, Stainless S",0.07,0.067
44351275597927,7715716923495,PASC-60032,"Pasco 60032 1-9/16"" - 2-1/2"" Hose Clamp, Stainless S",0.06,0.057
44351275630695,7715716956263,PASC-60036,"Pasco 60036 7/8"" - 2-3/4"" Hose Clamp, Stainless Stee",0.06,0.057
44351275663463,7715716989031,PASC-60040,"Pasco 60040 2-1/2"" Hose Clamp SS Clamp",0.06,0.057
44351276089447,7715717185639,PASC-606,Pasco Extra Key f/ Radiator Valve,0.05,0.01
44351276482663,7715717513319,PASC-9014-100,"Pasco 9014-100 1/2"" x 520"" Teflon Tape 100Pk",0.05,0.028
44351279661159,7715718168679,PRLS-P188103LF-SS,Peerless Faucet P188103LF-SS Peerless Core Single Handle Kitchen Pull-Down Stainless,5.0,4.0
44351280283751,7715718791271,PRIE-408-04,"PRIER Products 408-04 4"" (1/2"" MIP / Sweat) Freezeless Wall Hydrant with Vacuum Breaker",1.51,1.292
44351280316519,7715718824039,PRIE-408-06,"PRIER Products 408-06 6"" (1/2"" MIP / Sweat) Freezeless Wall Hydrant with Vacuum Breaker",3.0,1.333
44351280349287,7715718856807,PRIE-409-04,"PRIER Products 409-04 4"" (3/4"" x 1/2"" MIP / Sweat) Freezeless Wall Hydrant with Vacuum Breaker",1.51,1.292
44351280414823,7715718922343,PRIE-409-06,"PRIER Products 409-06 6"" (3/4"" x 1/2"" MIP / Sweat) Freezeless Wall Hydrant with Vacuum Breaker",3.0,1.333
44351281463399,7715718987879,PRIE-409-08,"PRIER Products 409-08 8"" (3/4"" x 1/2"" MIP / Sweat) Freezeless Wall Hydrant with Vacuum Breaker",1.51,1.417
44351281496167,7715719020647,PRIE-409-10,"PRIER Products 409-10 10"" (3/4"" x 1/2"" MIP / Sweat) Freezeless Wall Hydrant with Vacuum Breaker",3.0,1.5
44351281528935,7715719053415,PRIE-409-12,"PRIER Products 409-12 12"" (3/4"" x 1/2"" MIP / Sweat) Freezeless Wall Hydrant with Vacuum Breaker",3.0,1.542
44351281561703,7715719086183,PRIE-C-108D04,"PRIER Products C-108D04 4""- (1/2"" - MIP / Sweat) Hot And Cold Anti-Siphon Hose Thread Wall Faucet with Vacuum Breaker",3.5,3.0
44351281594471,7715719118951,PRIE-C-108D06,"PRIER Products C-108D06 6""- (1/2"" - MIP / Sweat) Hot And Cold Anti-Siphon Hose Thread Wall Faucet with Vacuum Breaker",3.5,3.333
44351281627239,7715719151719,PRIE-C-108D08,"PRIER Products C-108D08 8""- (1/2"" - MIP / Sweat) Hot And Cold Anti-Siphon Hose Thread Wall Faucet with Vacuum Breaker",3.5,3.667
44351281660007,7715719184487,PRIE-C-108DCC,"PRIER Products 1/2"" - MIP / Sweat Hot And Cold Anti-Siphon Hose Thread Wall Faucet with Vacuum Breaker C-108DCC",3.5,2.667
44351281922151,7715719282791,PRIE-C-108T04,"PRIER Products C-108T04 4""- (3/4"" x 1/2"" - MIP x FIP) Hot And Cold Anti-Siphon Hose Thread Wall Faucet with Vacuum Breaker",3.5,3.0
44351281954919,7715719315559,PRIE-C-108T06,"PRIER Products C-108T06 6""- (3/4"" x 1/2"" - MIP x FIP) Hot And Cold Anti-Siphon Hose Thread Wall Faucet with Vacuum Breaker",3.5,3.333
44351281987687,7715719348327,PRIE-C-108T08,"PRIER Products C-108T08 8""- (3/4"" x 1/2"" - MIP x FIP) Hot And Cold Anti-Siphon Hose Thread Wall Faucet with Vacuum Breaker",3.5,3.667
44351282020455,7715719381095,PRIE-C-108TCC,"PRIER Products 3/4"" x 1/2"" - MIP x FIP Hot And Cold Anti-Siphon Hose Thread Wall Faucet with Vacuum Breaker C-108TCC",5.0,2.667
44351282053223,7715719413863,PRIE-C-108WCC,"PRIER Products C-108WCC 1/2"" - Expansion Pex Hot And Cold Anti-Siphon Hose Thread Wall Faucet with Vacuum Breaker",3.5,2.667
44351282085991,7715719446631,PRIE-C-134D04,"PRIER Products C-134D04 4""- (1/2"" - MIP / Sweat) Heavy Duty Wall Faucet with Vacuum Breaker",1.51,1.25
44351282118759,7715719479399,PRIE-C-134D06,"PRIER Products 6""- (1/2"" - MIP / Sweat) Heavy Duty Wall Faucet with Vacuum Breaker C-134D06",5.0,1.333
44351282151527,7715719512167,PRIE-C-134D08,"PRIER Products 8""- (1/2"" - MIP / Sweat) Heavy Duty Wall Faucet with Vacuum Breaker C-134D08",5.0,1.5
44351282184295,7715719544935,PRIE-C-134DCC,"PRIER Products 1/2"" - MIP / Sweat Hot And Cold Anti-Siphon Hose Thread Wall Faucet with Vacuum Breaker C-134DCC",5.0,1.167
44351282348135,7715719708775,PRIE-C-135NP.50,"PRIER Products 1/2"" NPT Heavy Pattern Angle Sill Faucets",0.69,0.875
44351282413671,7715719774311,PRIE-C-144D04,"PRIER Products C-144D04 4""- (1/2"" - MIP / Sweat) Heavy Duty Wall Faucet with Vacuum Breaker",1.51,1.333
44351282479207,7715719807079,PRIE-C-144D06,"PRIER Products C-144D06 6""- (1/2"" - MIP / Sweat) Heavy Duty Wall Faucet with Vacuum Breaker",1.51,1.417
44351282610279,7715719938151,PRIE-C-144T04,"PRIER Products C-144T04 4""- (3/4"" x 1/2"" - MIP x FIP) Heavy Duty Wall Faucet with Vacuum Breaker",1.51,1.333
44351283626087,7715720003687,PRIE-C-144T06,"PRIER Products C-144T06 6""- (3/4"" x 1/2"" - MIP x FIP) Heavy Duty Wall Faucet with Vacuum Breaker",1.51,1.417
44351283658855,7715720036455,PRIE-C-144T08,"PRIER Products C-144T08 8""- (3/4"" x 1/2"" - MIP x FIP) Heavy Duty Wall Faucet with Vacuum Breaker",1.51,1.583
44351283691623,7715720069223,PRIE-C-144T10,"PRIER Products C-144T10 10""- (3/4"" x 1/2"" - MIP x FIP) Heavy Duty Wall Faucet with Vacuum Breaker",5.0,1.708
44351283724391,7715720101991,PRIE-C-144T12,"PRIER Products C-144T12 12""- (3/4"" x 1/2"" - MIP x FIP) Heavy Duty Wall Faucet with Vacuum Breaker",5.0,1.792
44351283757159,7715720134759,PRIE-C-144TCC,"PRIER Products C-144TCC 3/4"" x 1/2"" - MIP x FIP Hot and Cold Anti-Siphon Hose Thread Wall Faucet with Vacuum Breaker",1.51,1.25
44351283888231,7715720265831,PRIE-C-144W08,"PRIER Products C-144W08 8""- (1/2"" - Expasion Pex) Heavy Duty Wall Faucet with Vacuum Breaker",5.0,1.583
44351284445287,7715720757351,PRIE-P-164D12,"PRIER Products P-164D12 12"" Anti-Siphon PRIER Quarter Turn Wall Faucet With Soft Grip Handle With 1/2"" Inlet",5.0,1.792
44351288672359,7715723247719,RECT-31780,"RectorSeal Tru-Blu 31780 Pipe Thread Sealant, Fast-Dry, PTFE Enriched, Plumbing, 1-3/4 oz",0.13,0.133
44351343132775,7715753754727,RHEE-G100-80-NG,"Rheem® G100-80-NG 100 gallon 80,000 Btu/h Medium Duty Commercial Natural Gas Water Heater",410.0,480.0
44351343919207,7715754049639,RHEE-GHE100SU-200ANG,"Rheem® GHE100SU-200ANG 100 gallon 200,000 Btu/h Triton® SU Heavy Duty Commercial Natural Gas Water Heater - ASME Construction",810.0,775.0
44351344017511,7715754147943,RHEE-GHE100SU-300ALP,"Rheem® GHE100SU-300ALP 100 gallon 300,000 Btu/h Triton® SU Heavy Duty Commercial Propane Water Heater - ASME Construction",810.0,775.0
44351344050279,7715754180711,RHEE-GHE100SU-300ANG,"Rheem® GHE100SU-300ANG 100 gallon 300,000 Btu/h Triton® SU Heavy Duty Commercial Natural Gas Water Heater - ASME Construction",810.0,775.0
44351344083047,7715754213479,RHEE-GHE100SU-400ANG,"Rheem® GHE100SU-400ANG 100 gallon 400,000 Btu/h Triton® SU Heavy Duty Commercial Natural Gas Water Heater - ASME Construction",810.0,775.0
44351347097703,7715755819111,RHEE-PROG40-30N-RH62-MH-DV,"Rheem® PROG40-30N-RH62-MH-DV 40 gallon 30,000 Btu/h Professional Classic® Direct Vent for Manufactured Housing Natural Gas or Propane Water Heater",125.0,12.0
44351347130471,7715755851879,RHEE-PROG40-34N-RH62-MH,"Rheem® PROG40-34N-RH62-MH 40 gallon 34,000 Btu/h Professional Classic® Atmospheric for Manufactured Housing Natural Gas Water Heater",125.0,115.0
44351351652455,7715758243943,RHEE-RTG-70DVLN-3,"Rheem® RTG-70DVLN-3 160,000 Btu/h RTG Series High Efficiency Non-Condensing Tankless Natural Gas Water Heater for Indoor Installation",54.0,46.5
44351351685223,7715758276711,RHEE-RTG-70DVLP-3,"Rheem® RTG-70DVLP-3 160,000 Btu/h RTG Series High Efficiency Non-Condensing Tankless Propane Water Heater for Indoor Installation",54.0,46.5
44351351717991,7715758309479,RHEE-RTG-70XLN-3,"Rheem® RTG-70XLN-3 160,000 Btu/h RTG Series High Efficiency Non-Condensing Tankless Natural Gas Water Heater for Outdoor Installation",54.0,42.0
44351351783527,7715758375015,RHEE-RTG-70XLP-3,"Rheem® RTG-70XLP-3 160,000 Btu/h RTG Series High Efficiency Non-Condensing Tankless Propane Water Heater for Outdoor Installation",54.0,42.0
44351351816295,7715758407783,RHEE-RTG-84DVLP-3,"Rheem® RTG-84DVLP-3 180,000 Btu/h RTG Series High Efficiency Non-Condensing Tankless Propane Water Heater for Indoor Installation",54.0,46.5
44351351881831,7715758473319,RHEE-RTG-84XLP-3,"Rheem® RTG-84XLP-3 180,000 Btu/h RTG Series High Efficiency Non-Condensing Tankless Propane Water Heater for Outdoor Installation",54.0,42.0
44351351914599,7715758506087,RHEE-RTG-95DVLN-3,"Rheem® RTG-95DVLN-3 199,900 Btu/h RTG Series High Efficiency Non-Condensing Tankless Natural Gas Water Heater for Indoor Installation",54.0,46.5
44351351947367,7715758538855,RHEE-RTG-95DVLP-3,"Rheem® RTG-95DVLP-3 199,900 Btu/h RTG Series High Efficiency Non-Condensing Tankless Propane Water Heater for Indoor Installation",54.0,46.5
44351351980135,7715758571623,RHEE-RTG-95XLN-3,"Rheem® RTG-95XLN-3 199,900 Btu/h RTG Series High Efficiency Non-Condensing Tankless Natural Gas Water Heater for Outdoor Installation",54.0,42.0
