Handle,Command,Body HTML
six-zone-valve-controller,UPDATE,"<p>The HPZC106 is a zone valve controller from Resideo (Honeywell Home) for 6 zones.</p><p>A zoning control is what lets one boiler serve rooms that do not all want heat at the same time. Each zone gets its own thermostat and its own valve or pump; the panel takes the calls, drives the valves, and starts the boiler and circulator only when something actually needs heat.</p><p>The part that matters on installation is what the panel expects from the valve. A <strong>2-wire</strong> valve is simply driven open; a <strong>4-wire</strong> valve has an end switch that reports back when it has finished opening, and the panel waits for that before starting the circulator. Matching the panel to the valve type is what keeps the pump from running against a closed zone.</p><p>Size the panel to the zone count you will have, not the count you have today. Adding a zone later means replacing the panel, and the cost difference between four zones and six at the time of install is small compared with doing it twice.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> HPZC106/U</li><li><strong>Type:</strong> Zone valve controller</li><li><strong>Zones:</strong> 6</li><li><strong>UPC:</strong> 085267958417</li><li><strong>Shipping weight:</strong> 4.95 lb</li><li><strong>Category:</strong> Zone Controls</li></ul>"
750-mv-thermopile-35-in-long-with-push-in-clip,UPDATE,"<p>The Q313A1139 is a <strong>750 mV thermopile</strong> from Resideo (Honeywell Home), 35 inches long.</p><p>A thermopile is a stack of thermocouples wired in series. Where a single thermocouple makes about 30 millivolts — just enough to hold a pilot safety valve open — a thermopile makes around 750, which is enough to run the whole control circuit.</p><p>That is what a millivolt system is: a gas appliance that needs no electrical supply at all. The pilot flame generates the power, the thermostat switches it, and the gas valve opens. The appliance keeps working through a power cut, which is why millivolt controls are still specified on fireplaces, wall heaters and standing-pilot unit heaters.</p><p>A thermopile that has aged puts out less voltage before it puts out none. The symptom is an appliance that lights and runs but drops out when the thermostat calls, or one that will not restart once it has cooled — the output is enough to hold the pilot but not enough to pull in the main valve.</p><p>Supplied with a <strong>push-in clip</strong> for the pilot bracket.</p><p>Thermopiles power the control circuit, so they pair with millivolt thermostats such as the <a href=""/products/heat-only-thermostat-50-90-f-for-vdc-and-millvoltage-systems"">T827K1009</a>.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> Q313A1139/U</li><li><strong>Type:</strong> Thermopile</li><li><strong>Output:</strong> 750 mV</li><li><strong>Length:</strong> 35 in</li><li><strong>UPC:</strong> 085267066259</li><li><strong>Category:</strong> Thermocouples & Thermopiles</li></ul>"
35-in-thermopile-with-pg9-adapter-and-attaching-nut,UPDATE,"<p>The Q313A1170 is a <strong>750 mV thermopile</strong> from Resideo (Honeywell Home), 35 inches long.</p><p>A thermopile is a stack of thermocouples wired in series. Where a single thermocouple makes about 30 millivolts — just enough to hold a pilot safety valve open — a thermopile makes around 750, which is enough to run the whole control circuit.</p><p>That is what a millivolt system is: a gas appliance that needs no electrical supply at all. The pilot flame generates the power, the thermostat switches it, and the gas valve opens. The appliance keeps working through a power cut, which is why millivolt controls are still specified on fireplaces, wall heaters and standing-pilot unit heaters.</p><p>A thermopile that has aged puts out less voltage before it puts out none. The symptom is an appliance that lights and runs but drops out when the thermostat calls, or one that will not restart once it has cooled — the output is enough to hold the pilot but not enough to pull in the main valve.</p><p>Supplied with a <strong>PG9 adapter and attaching nut</strong>.</p><p>Thermopiles power the control circuit, so they pair with millivolt thermostats such as the <a href=""/products/heat-only-thermostat-50-90-f-for-vdc-and-millvoltage-systems"">T827K1009</a>.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> Q313A1170/U</li><li><strong>Type:</strong> Thermopile</li><li><strong>Output:</strong> 750 mV</li><li><strong>Length:</strong> 35 in</li><li><strong>Shipping weight:</strong> 1.8 lb</li><li><strong>Category:</strong> Thermocouples & Thermopiles</li></ul>"
35-in-750-mv-thermopile-with-push-in-clip-and-split-nut,UPDATE,"<p>The Q313A1188 is a <strong>750 mV thermopile</strong> from Resideo (Honeywell Home), 35 inches long.</p><p>A thermopile is a stack of thermocouples wired in series. Where a single thermocouple makes about 30 millivolts — just enough to hold a pilot safety valve open — a thermopile makes around 750, which is enough to run the whole control circuit.</p><p>That is what a millivolt system is: a gas appliance that needs no electrical supply at all. The pilot flame generates the power, the thermostat switches it, and the gas valve opens. The appliance keeps working through a power cut, which is why millivolt controls are still specified on fireplaces, wall heaters and standing-pilot unit heaters.</p><p>A thermopile that has aged puts out less voltage before it puts out none. The symptom is an appliance that lights and runs but drops out when the thermostat calls, or one that will not restart once it has cooled — the output is enough to hold the pilot but not enough to pull in the main valve.</p><p>Supplied with a <strong>push-in clip</strong> for the pilot bracket.</p><p>Supplied with a <strong>split nut</strong>.</p><p>Thermopiles power the control circuit, so they pair with millivolt thermostats such as the <a href=""/products/heat-only-thermostat-50-90-f-for-vdc-and-millvoltage-systems"">T827K1009</a>.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> Q313A1188/U</li><li><strong>Type:</strong> Thermopile</li><li><strong>Output:</strong> 750 mV</li><li><strong>Length:</strong> 35 in</li><li><strong>UPC:</strong> 085267066297</li><li><strong>Category:</strong> Thermocouples & Thermopiles</li></ul>"
multi-system-thermopile-generator,UPDATE,"<p>The Q313U3000 is a <strong>750 mV thermopile</strong> from Resideo (Honeywell Home).</p><p>A thermopile is a stack of thermocouples wired in series. Where a single thermocouple makes about 30 millivolts — just enough to hold a pilot safety valve open — a thermopile makes around 750, which is enough to run the whole control circuit.</p><p>That is what a millivolt system is: a gas appliance that needs no electrical supply at all. The pilot flame generates the power, the thermostat switches it, and the gas valve opens. The appliance keeps working through a power cut, which is why millivolt controls are still specified on fireplaces, wall heaters and standing-pilot unit heaters.</p><p>A thermopile that has aged puts out less voltage before it puts out none. The symptom is an appliance that lights and runs but drops out when the thermostat calls, or one that will not restart once it has cooled — the output is enough to hold the pilot but not enough to pull in the main valve.</p><p>The multi-system version covers a range of appliances from one part number, which is what makes it worth carrying rather than ordering per job.</p><p>Thermopiles power the control circuit, so they pair with millivolt thermostats such as the <a href=""/products/heat-only-thermostat-50-90-f-for-vdc-and-millvoltage-systems"">T827K1009</a>.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> Q313U3000/U</li><li><strong>Type:</strong> Thermopile</li><li><strong>Output:</strong> 750 mV</li><li><strong>Universal:</strong> Yes</li><li><strong>UPC:</strong> 085267516815</li><li><strong>Category:</strong> Thermocouples & Thermopiles</li></ul>"
18-thermocouple,UPDATE,"<p>The Q340A1066 is a thermocouple from Resideo (Honeywell Home), 18 inches long.</p><p>The thermocouple is the safety device on a standing pilot appliance. Its tip sits in the pilot flame and generates a small DC voltage, and that voltage is what holds the pilot safety valve open. Lose the flame, lose the voltage, and the valve closes within seconds — no electronics, no power supply, nothing to fail closed.</p><p>Output is measured in millivolts, and it falls as the tip oxidizes. A pilot that lights, holds while the button is pressed, and drops the moment the button is released is the classic sign: the thermocouple is still making some voltage but no longer enough to hold the valve in.</p><p>Length is what makes one thermocouple different from another in this family. Buy the length that reaches, and route the lead away from the flame path — a thermocouple lead cooked against the burner fails early and looks fine doing it.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> Q340A1066/U</li><li><strong>Type:</strong> Thermocouple</li><li><strong>Output:</strong> 30 mV</li><li><strong>Length:</strong> 18 in</li><li><strong>Category:</strong> Thermocouples & Thermopiles</li></ul>"
36-thermocouple,UPDATE,"<p>The Q340A1090 is a thermocouple from Resideo (Honeywell Home), 36 inches long.</p><p>The thermocouple is the safety device on a standing pilot appliance. Its tip sits in the pilot flame and generates a small DC voltage, and that voltage is what holds the pilot safety valve open. Lose the flame, lose the voltage, and the valve closes within seconds — no electronics, no power supply, nothing to fail closed.</p><p>Output is measured in millivolts, and it falls as the tip oxidizes. A pilot that lights, holds while the button is pressed, and drops the moment the button is released is the classic sign: the thermocouple is still making some voltage but no longer enough to hold the valve in.</p><p>Length is what makes one thermocouple different from another in this family. Buy the length that reaches, and route the lead away from the flame path — a thermocouple lead cooked against the burner fails early and looks fine doing it.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> Q340A1090/U</li><li><strong>Type:</strong> Thermocouple</li><li><strong>Output:</strong> 30 mV</li><li><strong>Length:</strong> 36 in</li><li><strong>Category:</strong> Thermocouples & Thermopiles</li></ul>"
48-thermocouple,UPDATE,"<p>The Q340A1108 is a thermocouple from Resideo (Honeywell Home), 48 inches long.</p><p>The thermocouple is the safety device on a standing pilot appliance. Its tip sits in the pilot flame and generates a small DC voltage, and that voltage is what holds the pilot safety valve open. Lose the flame, lose the voltage, and the valve closes within seconds — no electronics, no power supply, nothing to fail closed.</p><p>Output is measured in millivolts, and it falls as the tip oxidizes. A pilot that lights, holds while the button is pressed, and drops the moment the button is released is the classic sign: the thermocouple is still making some voltage but no longer enough to hold the valve in.</p><p>Length is what makes one thermocouple different from another in this family. Buy the length that reaches, and route the lead away from the flame path — a thermocouple lead cooked against the burner fails early and looks fine doing it.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> Q340A1108/U</li><li><strong>Type:</strong> Thermocouple</li><li><strong>Output:</strong> 30 mV</li><li><strong>Length:</strong> 48 in</li><li><strong>Shipping weight:</strong> 0.2 lb</li><li><strong>Category:</strong> Thermocouples & Thermopiles</li></ul>"
30-mv-thermocouple-includes-a-24-in-leads-11-32-32-male-connector-nut-connection-push-in-clip-and-adapter-assembly,UPDATE,"<p>The Q390A1046 is a thermocouple from Resideo (Honeywell Home), 24 inches long, 30 mV output.</p><p>The thermocouple is the safety device on a standing pilot appliance. Its tip sits in the pilot flame and generates a small DC voltage, and that voltage is what holds the pilot safety valve open. Lose the flame, lose the voltage, and the valve closes within seconds — no electronics, no power supply, nothing to fail closed.</p><p>Output is measured in millivolts, and it falls as the tip oxidizes. A pilot that lights, holds while the button is pressed, and drops the moment the button is released is the classic sign: the thermocouple is still making some voltage but no longer enough to hold the valve in.</p><p>Length is what makes one thermocouple different from another in this family. Buy the length that reaches, and route the lead away from the flame path — a thermocouple lead cooked against the burner fails early and looks fine doing it.</p><p>The <strong>11/32-32 male connection</strong> is the standard gas valve thread for this class of thermocouple.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> Q390A1046/U</li><li><strong>Type:</strong> Thermocouple</li><li><strong>Output:</strong> 30 mV</li><li><strong>Length:</strong> 24 in</li><li><strong>UPC:</strong> 085267069267</li><li><strong>Category:</strong> Thermocouples & Thermopiles</li></ul>"
30-mv-thermocouple-includes-a-30-in-leads-11-32-32-male-connector-nut-connection-push-in-clip-and-adapter-assembly,UPDATE,"<p>The Q390A1053 is a thermocouple from Resideo (Honeywell Home), 30 inches long, 30 mV output.</p><p>The thermocouple is the safety device on a standing pilot appliance. Its tip sits in the pilot flame and generates a small DC voltage, and that voltage is what holds the pilot safety valve open. Lose the flame, lose the voltage, and the valve closes within seconds — no electronics, no power supply, nothing to fail closed.</p><p>Output is measured in millivolts, and it falls as the tip oxidizes. A pilot that lights, holds while the button is pressed, and drops the moment the button is released is the classic sign: the thermocouple is still making some voltage but no longer enough to hold the valve in.</p><p>Length is what makes one thermocouple different from another in this family. Buy the length that reaches, and route the lead away from the flame path — a thermocouple lead cooked against the burner fails early and looks fine doing it.</p><p>The <strong>11/32-32 male connection</strong> is the standard gas valve thread for this class of thermocouple.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> Q390A1053/U</li><li><strong>Type:</strong> Thermocouple</li><li><strong>Output:</strong> 30 mV</li><li><strong>Length:</strong> 30 in</li><li><strong>UPC:</strong> 085267069274</li><li><strong>Category:</strong> Thermocouples & Thermopiles</li></ul>"
30-mv-thermocouple-includes-a-36-in-leads-11-32-32-male-connector-nut-connection-push-in-clip-and-adapter-assembly,UPDATE,"<p>The Q390A1061 is a thermocouple from Resideo (Honeywell Home), 36 inches long, 30 mV output.</p><p>The thermocouple is the safety device on a standing pilot appliance. Its tip sits in the pilot flame and generates a small DC voltage, and that voltage is what holds the pilot safety valve open. Lose the flame, lose the voltage, and the valve closes within seconds — no electronics, no power supply, nothing to fail closed.</p><p>Output is measured in millivolts, and it falls as the tip oxidizes. A pilot that lights, holds while the button is pressed, and drops the moment the button is released is the classic sign: the thermocouple is still making some voltage but no longer enough to hold the valve in.</p><p>Length is what makes one thermocouple different from another in this family. Buy the length that reaches, and route the lead away from the flame path — a thermocouple lead cooked against the burner fails early and looks fine doing it.</p><p>The <strong>11/32-32 male connection</strong> is the standard gas valve thread for this class of thermocouple.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> Q390A1061/U</li><li><strong>Type:</strong> Thermocouple</li><li><strong>Output:</strong> 30 mV</li><li><strong>Length:</strong> 36 in</li><li><strong>UPC:</strong> 085267069281</li><li><strong>Category:</strong> Thermocouples & Thermopiles</li></ul>"
30-mv-thermocouple-includes-an-18-in-leads-11-32-32-male-connector-nut-connection-push-in-clip-and-adapter-assembly,UPDATE,"<p>The Q390A1095 is a thermocouple from Resideo (Honeywell Home), 18 inches long, 30 mV output.</p><p>The thermocouple is the safety device on a standing pilot appliance. Its tip sits in the pilot flame and generates a small DC voltage, and that voltage is what holds the pilot safety valve open. Lose the flame, lose the voltage, and the valve closes within seconds — no electronics, no power supply, nothing to fail closed.</p><p>Output is measured in millivolts, and it falls as the tip oxidizes. A pilot that lights, holds while the button is pressed, and drops the moment the button is released is the classic sign: the thermocouple is still making some voltage but no longer enough to hold the valve in.</p><p>Length is what makes one thermocouple different from another in this family. Buy the length that reaches, and route the lead away from the flame path — a thermocouple lead cooked against the burner fails early and looks fine doing it.</p><p>The <strong>11/32-32 male connection</strong> is the standard gas valve thread for this class of thermocouple.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> Q390A1095/U</li><li><strong>Type:</strong> Thermocouple</li><li><strong>Output:</strong> 30 mV</li><li><strong>Length:</strong> 18 in</li><li><strong>UPC:</strong> 085267069311</li><li><strong>Category:</strong> Thermocouples & Thermopiles</li></ul>"
120-v-general-purpose-relay-with-dpdt-switching,UPDATE,"<p>The R4222D1013 is a general purpose relay from Resideo (Honeywell Home), 120 V, DPDT switching.</p><p>A relay lets a small control signal switch a much larger load. The thermostat or control board energizes a coil; the coil pulls contacts closed; the contacts carry the current that runs a blower, a circulator or an electric heat element. Nothing on the thermostat side ever sees line voltage.</p><p><strong>DPDT</strong> — double pole, double throw: two independent circuits switched together, each with a normally open and a normally closed contact. It is what you need when one call has to make one thing and break another at the same instant.</p><p>Match the coil voltage and the contact rating to what you are replacing. A relay with the right coil but an undersized contact will work on the bench and weld shut in service.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> R4222D1013/U</li><li><strong>Type:</strong> General purpose relay</li><li><strong>Switching:</strong> DPDT</li><li><strong>Voltage:</strong> 120 V</li><li><strong>Shipping weight:</strong> 0.5 lb</li><li><strong>Category:</strong> Relays</li></ul>"
208-240-vac-general-purpose-relay-with-dpdt-switching,UPDATE,"<p>The R4222D1021 is a general purpose relay from Resideo (Honeywell Home), 208/240 V, DPDT switching.</p><p>A relay lets a small control signal switch a much larger load. The thermostat or control board energizes a coil; the coil pulls contacts closed; the contacts carry the current that runs a blower, a circulator or an electric heat element. Nothing on the thermostat side ever sees line voltage.</p><p><strong>DPDT</strong> — double pole, double throw: two independent circuits switched together, each with a normally open and a normally closed contact. It is what you need when one call has to make one thing and break another at the same instant.</p><p>Match the coil voltage and the contact rating to what you are replacing. A relay with the right coil but an undersized contact will work on the bench and weld shut in service.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> R4222D1021/U</li><li><strong>Type:</strong> General purpose relay</li><li><strong>Switching:</strong> DPDT</li><li><strong>Voltage:</strong> 208/240 V</li><li><strong>UPC:</strong> 085267075756</li><li><strong>Category:</strong> Relays</li></ul>"
general-purpose-relay-with-spdt-switching,UPDATE,"<p>The R8222B1067 is a general purpose relay from Resideo (Honeywell Home), SPDT switching.</p><p>A relay lets a small control signal switch a much larger load. The thermostat or control board energizes a coil; the coil pulls contacts closed; the contacts carry the current that runs a blower, a circulator or an electric heat element. Nothing on the thermostat side ever sees line voltage.</p><p><strong>SPDT</strong> — single pole, double throw: one circuit switched between two outputs, giving a normally open and a normally closed contact from the same coil.</p><p>Match the coil voltage and the contact rating to what you are replacing. A relay with the right coil but an undersized contact will work on the bench and weld shut in service.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> R8222B1067/U</li><li><strong>Type:</strong> General purpose relay</li><li><strong>Switching:</strong> SPDT</li><li><strong>UPC:</strong> 085267000406</li><li><strong>Category:</strong> Relays</li></ul>"
12-va-general-purpose-relay-with-dpdt-switching,UPDATE,"<p>The R8222D1014 is a general purpose relay from Resideo (Honeywell Home), 12 V, DPDT switching.</p><p>A relay lets a small control signal switch a much larger load. The thermostat or control board energizes a coil; the coil pulls contacts closed; the contacts carry the current that runs a blower, a circulator or an electric heat element. Nothing on the thermostat side ever sees line voltage.</p><p><strong>DPDT</strong> — double pole, double throw: two independent circuits switched together, each with a normally open and a normally closed contact. It is what you need when one call has to make one thing and break another at the same instant.</p><p>Match the coil voltage and the contact rating to what you are replacing. A relay with the right coil but an undersized contact will work on the bench and weld shut in service.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> R8222D1014/U</li><li><strong>Type:</strong> General purpose relay</li><li><strong>Switching:</strong> DPDT</li><li><strong>Voltage:</strong> 12 V</li><li><strong>Shipping weight:</strong> 0.5 lb</li><li><strong>Category:</strong> Relays</li></ul>"
general-purpose-relay-with-dpdt-switching,UPDATE,"<p>The R8222N1011 is a general purpose relay from Resideo (Honeywell Home), DPDT switching.</p><p>A relay lets a small control signal switch a much larger load. The thermostat or control board energizes a coil; the coil pulls contacts closed; the contacts carry the current that runs a blower, a circulator or an electric heat element. Nothing on the thermostat side ever sees line voltage.</p><p><strong>DPDT</strong> — double pole, double throw: two independent circuits switched together, each with a normally open and a normally closed contact. It is what you need when one call has to make one thing and break another at the same instant.</p><p>Match the coil voltage and the contact rating to what you are replacing. A relay with the right coil but an undersized contact will work on the bench and weld shut in service.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> R8222N1011/U</li><li><strong>Type:</strong> General purpose relay</li><li><strong>Switching:</strong> DPDT</li><li><strong>UPC:</strong> 085267079617</li><li><strong>Category:</strong> Relays</li></ul>"
24-v-spst-switching-electric-heater-relay,UPDATE,"<p>The R841C1227 is a heating relay from Resideo (Honeywell Home), 24 V, SPST switching.</p><p>A relay lets a small control signal switch a much larger load. The thermostat or control board energizes a coil; the coil pulls contacts closed; the contacts carry the current that runs a blower, a circulator or an electric heat element. Nothing on the thermostat side ever sees line voltage.</p><p><strong>SPST</strong> — single pole, single throw: one circuit, on or off. The simplest arrangement and the one most electric heat relays use.</p><p>Match the coil voltage and the contact rating to what you are replacing. A relay with the right coil but an undersized contact will work on the bench and weld shut in service.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> R841C1227/U</li><li><strong>Type:</strong> Heating relay</li><li><strong>Switching:</strong> SPST</li><li><strong>Voltage:</strong> 24 V</li><li><strong>UPC:</strong> 085267081528</li><li><strong>Category:</strong> Relays</li></ul>"
24-v-spst-switching-electric-heater-relay-hone-r841d1036-u,UPDATE,"<p>The R841D1036 is a heating relay from Resideo (Honeywell Home), 24 V, SPST switching.</p><p>A relay lets a small control signal switch a much larger load. The thermostat or control board energizes a coil; the coil pulls contacts closed; the contacts carry the current that runs a blower, a circulator or an electric heat element. Nothing on the thermostat side ever sees line voltage.</p><p><strong>SPST</strong> — single pole, single throw: one circuit, on or off. The simplest arrangement and the one most electric heat relays use.</p><p>Match the coil voltage and the contact rating to what you are replacing. A relay with the right coil but an undersized contact will work on the bench and weld shut in service.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> R841D1036/U</li><li><strong>Type:</strong> Heating relay</li><li><strong>Switching:</strong> SPST</li><li><strong>Voltage:</strong> 24 V</li><li><strong>UPC:</strong> 085267128711</li><li><strong>Category:</strong> Relays</li></ul>"
switching-relay-with-internal-transformer,UPDATE,"<p>The R845A1030 is a switching relay from Resideo (Honeywell Home).</p><p>A relay lets a small control signal switch a much larger load. The thermostat or control board energizes a coil; the coil pulls contacts closed; the contacts carry the current that runs a blower, a circulator or an electric heat element. Nothing on the thermostat side ever sees line voltage.</p><p>This relay carries an <strong>internal transformer</strong>, so it makes its own 24 V control power instead of borrowing it from the system. On a retrofit that is often the deciding feature: adding a relay to a circuit that is already at the limit of its transformer causes exactly the intermittent faults that are hardest to chase.</p><p>Match the coil voltage and the contact rating to what you are replacing. A relay with the right coil but an undersized contact will work on the bench and weld shut in service.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> R845A1030/U</li><li><strong>Type:</strong> Switching relay</li><li><strong>Internal transformer:</strong> Yes</li><li><strong>UPC:</strong> 085267990073</li><li><strong>Shipping weight:</strong> 1.5 lb</li><li><strong>Category:</strong> Relays</li></ul>"
multisystem-switching-relay-with-internal-transformer,UPDATE,"<p>The R8845U1003 is a switching relay from Resideo (Honeywell Home).</p><p>A relay lets a small control signal switch a much larger load. The thermostat or control board energizes a coil; the coil pulls contacts closed; the contacts carry the current that runs a blower, a circulator or an electric heat element. Nothing on the thermostat side ever sees line voltage.</p><p>This relay carries an <strong>internal transformer</strong>, so it makes its own 24 V control power instead of borrowing it from the system. On a retrofit that is often the deciding feature: adding a relay to a circuit that is already at the limit of its transformer causes exactly the intermittent faults that are hardest to chase.</p><p>Match the coil voltage and the contact rating to what you are replacing. A relay with the right coil but an undersized contact will work on the bench and weld shut in service.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> R8845U1003/U</li><li><strong>Type:</strong> Switching relay</li><li><strong>Internal transformer:</strong> Yes</li><li><strong>Shipping weight:</strong> 1.9 lb</li><li><strong>Category:</strong> Relays</li></ul>"
internal-transformer-switching-relay-with-low-voltage-contacts,UPDATE,"<p>The RA832A1066 is a switching relay from Resideo (Honeywell Home).</p><p>A relay lets a small control signal switch a much larger load. The thermostat or control board energizes a coil; the coil pulls contacts closed; the contacts carry the current that runs a blower, a circulator or an electric heat element. Nothing on the thermostat side ever sees line voltage.</p><p>This relay carries an <strong>internal transformer</strong>, so it makes its own 24 V control power instead of borrowing it from the system. On a retrofit that is often the deciding feature: adding a relay to a circuit that is already at the limit of its transformer causes exactly the intermittent faults that are hardest to chase.</p><p>Match the coil voltage and the contact rating to what you are replacing. A relay with the right coil but an undersized contact will work on the bench and weld shut in service.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> RA832A1066/U</li><li><strong>Type:</strong> Switching relay</li><li><strong>Internal transformer:</strong> Yes</li><li><strong>Shipping weight:</strong> 2.4 lb</li><li><strong>Category:</strong> Relays</li></ul>"
switching-relay-with-24v-control-coils,UPDATE,"<p>The RA89A1074 is a switching relay from Resideo (Honeywell Home), 24 V.</p><p>A relay lets a small control signal switch a much larger load. The thermostat or control board energizes a coil; the coil pulls contacts closed; the contacts carry the current that runs a blower, a circulator or an electric heat element. Nothing on the thermostat side ever sees line voltage.</p><p>Match the coil voltage and the contact rating to what you are replacing. A relay with the right coil but an undersized contact will work on the bench and weld shut in service.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> RA89A1074/U</li><li><strong>Type:</strong> Switching relay</li><li><strong>Voltage:</strong> 24 V</li><li><strong>Shipping weight:</strong> 2.4 lb</li><li><strong>Category:</strong> Switching Relays</li></ul>"
electromechanical-relay-without-transformer,UPDATE,"<p>The RC840 is a general purpose relay from Resideo (Honeywell Home).</p><p>A relay lets a small control signal switch a much larger load. The thermostat or control board energizes a coil; the coil pulls contacts closed; the contacts carry the current that runs a blower, a circulator or an electric heat element. Nothing on the thermostat side ever sees line voltage.</p><p>This model ships <strong>without a transformer</strong>. Several relays in the same family carry one built in, and the part numbers look almost alike — so check what is feeding the control side before you order. Here the 24 V power has to come from a transformer already in the system, and that transformer has to have the capacity left to carry this coil on top of what it is already running.</p><p>Match the coil voltage and the contact rating to what you are replacing. A relay with the right coil but an undersized contact will work on the bench and weld shut in service.</p><p>Need the transformer built in? The same relay ships with one: <a href=""/products/electromechanical-relay-with-24-v-to-120-v-transformer"">RC840T-120</a> and <a href=""/products/electromechanical-heating-relay-with-208-240v-transformer"">RC840T-240</a>.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> RC840/U</li><li><strong>Type:</strong> General purpose relay</li><li><strong>Internal transformer:</strong> No</li><li><strong>UPC:</strong> 775264094613</li><li><strong>Category:</strong> Relays</li></ul>"
electromechanical-relay-with-24-v-to-120-v-transformer,UPDATE,"<p>The RC840T-120 is a general purpose relay from Resideo (Honeywell Home), 24 V.</p><p>A relay lets a small control signal switch a much larger load. The thermostat or control board energizes a coil; the coil pulls contacts closed; the contacts carry the current that runs a blower, a circulator or an electric heat element. Nothing on the thermostat side ever sees line voltage.</p><p>This relay carries an <strong>internal transformer</strong>, so it makes its own 24 V control power instead of borrowing it from the system. On a retrofit that is often the deciding feature: adding a relay to a circuit that is already at the limit of its transformer causes exactly the intermittent faults that are hardest to chase.</p><p>Match the coil voltage and the contact rating to what you are replacing. A relay with the right coil but an undersized contact will work on the bench and weld shut in service.</p><p>The same relay without a transformer is the <a href=""/products/electromechanical-relay-without-transformer"">RC840</a>, for systems that already have 24 V power available.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> RC840T-120/U</li><li><strong>Type:</strong> General purpose relay</li><li><strong>Voltage:</strong> 24 V</li><li><strong>Internal transformer:</strong> Yes</li><li><strong>UPC:</strong> 775264840005</li><li><strong>Category:</strong> Relays</li></ul>"
electromechanical-heating-relay-with-208-240v-transformer,UPDATE,"<p>The RC840T-240 is a heating relay from Resideo (Honeywell Home), 208/240 V.</p><p>A relay lets a small control signal switch a much larger load. The thermostat or control board energizes a coil; the coil pulls contacts closed; the contacts carry the current that runs a blower, a circulator or an electric heat element. Nothing on the thermostat side ever sees line voltage.</p><p>This relay carries an <strong>internal transformer</strong>, so it makes its own 24 V control power instead of borrowing it from the system. On a retrofit that is often the deciding feature: adding a relay to a circuit that is already at the limit of its transformer causes exactly the intermittent faults that are hardest to chase.</p><p>Match the coil voltage and the contact rating to what you are replacing. A relay with the right coil but an undersized contact will work on the bench and weld shut in service.</p><p>The same relay without a transformer is the <a href=""/products/electromechanical-relay-without-transformer"">RC840</a>, for systems that already have 24 V power available.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> RC840T-240/U</li><li><strong>Type:</strong> Heating relay</li><li><strong>Voltage:</strong> 208/240 V</li><li><strong>Internal transformer:</strong> Yes</li><li><strong>UPC:</strong> 775264094620</li><li><strong>Category:</strong> Relays</li></ul>"
